song,artist,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Creep,Radiohead,86,0.515,0.43,7,-9.935,1,0.0372,0.0097,0.000133,0.129,0.104,91.844,audio_features,70LcF31zb1H0PyJoS1Sx1r,spotify:track:70LcF31zb1H0PyJoS1Sx1r,https://api.spotify.com/v1/tracks/70LcF31zb1H0PyJoS1Sx1r,https://api.spotify.com/v1/audio-analysis/70LcF31zb1H0PyJoS1Sx1r,238640,4
Creep,Stone Temple Pilots,52,0.659,0.563,4,-6.32,0,0.0287,0.00431,0.0155,0.11,0.161,107.745,audio_features,16x4zrgor3ewwEbPgSrTAB,spotify:track:16x4zrgor3ewwEbPgSrTAB,https://api.spotify.com/v1/tracks/16x4zrgor3ewwEbPgSrTAB,https://api.spotify.com/v1/audio-analysis/16x4zrgor3ewwEbPgSrTAB,332627,4
Price I Pay,Multi Ultra,13,0.769,0.447,4,-8.23,1,0.0367,0.245,0,0.0655,0.913,126.038,audio_features,26ZDnWjGgHKSddJVd7M5IK,spotify:track:26ZDnWjGgHKSddJVd7M5IK,https://api.spotify.com/v1/tracks/26ZDnWjGgHKSddJVd7M5IK,https://api.spotify.com/v1/audio-analysis/26ZDnWjGgHKSddJVd7M5IK,124750,4
Tonight,Multi Ultra,12,0.508,0.667,9,-5.383,1,0.0302,0.524,0,0.178,0.595,114.056,audio_features,5Rv99BnkS8O0hB8FNcm7NZ,spotify:track:5Rv99BnkS8O0hB8FNcm7NZ,https://api.spotify.com/v1/tracks/5Rv99BnkS8O0hB8FNcm7NZ,https://api.spotify.com/v1/audio-analysis/5Rv99BnkS8O0hB8FNcm7NZ,256416,4
Smooth (feat. Rob Thomas),Santana & Rob Thomas,67,0.609,0.923,9,-3.908,1,0.0338,0.16,4.73e-06,0.295,0.961,115.996,audio_features,2pX4FpOgwItRVPPUFdRcxA,spotify:track:2pX4FpOgwItRVPPUFdRcxA,https://api.spotify.com/v1/tracks/2pX4FpOgwItRVPPUFdRcxA,https://api.spotify.com/v1/audio-analysis/2pX4FpOgwItRVPPUFdRcxA,294987,4
Glory Days,Bruce Springsteen,72,0.574,0.96,9,-4.906,1,0.032,0.0457,0,0.121,0.978,117.486,audio_features,2Y90nL1ohB4sgYELDs7uNx,spotify:track:2Y90nL1ohB4sgYELDs7uNx,https://api.spotify.com/v1/tracks/2Y90nL1ohB4sgYELDs7uNx,https://api.spotify.com/v1/audio-analysis/2Y90nL1ohB4sgYELDs7uNx,254733,4
Living Loving Maid (She's Just a Woman) - Remaster,Led Zeppelin,55,0.475,0.808,9,-8.859,1,0.037,0.000942,7.97e-06,0.146,0.896,152.098,audio_features,49C6EGQhCUSgyADHYvJ7ez,spotify:track:49C6EGQhCUSgyADHYvJ7ez,https://api.spotify.com/v1/tracks/49C6EGQhCUSgyADHYvJ7ez,https://api.spotify.com/v1/audio-analysis/49C6EGQhCUSgyADHYvJ7ez,159301,4
Bring It on Home - Remaster,Led Zeppelin,55,0.345,0.461,9,-12.063,1,0.0645,0.479,0.0184,0.0993,0.171,96.346,audio_features,1rxD34LAtkafrMUHqHIV76,spotify:track:1rxD34LAtkafrMUHqHIV76,https://api.spotify.com/v1/tracks/1rxD34LAtkafrMUHqHIV76,https://api.spotify.com/v1/audio-analysis/1rxD34LAtkafrMUHqHIV76,259741,4
Tear Down The Wall,Moon Walker,0,0.597,0.733,9,-7.338,1,0.0767,0.0113,7.27e-05,0.0821,0.702,139.998,audio_features,4ncybk7HfqJ6TCMVHE5bXk,spotify:track:4ncybk7HfqJ6TCMVHE5bXk,https://api.spotify.com/v1/tracks/4ncybk7HfqJ6TCMVHE5bXk,https://api.spotify.com/v1/audio-analysis/4ncybk7HfqJ6TCMVHE5bXk,216813,4
The TV Made Me Do It,Moon Walker,0,0.641,0.657,10,-4.559,0,0.0393,0.0706,0,0.074,0.847,99.976,audio_features,1gEADpnB2yF6wgmL6tt5og,spotify:track:1gEADpnB2yF6wgmL6tt5og,https://api.spotify.com/v1/tracks/1gEADpnB2yF6wgmL6tt5og,https://api.spotify.com/v1/audio-analysis/1gEADpnB2yF6wgmL6tt5og,214637,4
Disturbed Suburbia,Moon Walker,0,0.453,0.662,4,-5.759,0,0.111,0.112,3.79e-06,0.0625,0.79,199.819,audio_features,7vmNdtrAAXWWPgKisOCDj5,spotify:track:7vmNdtrAAXWWPgKisOCDj5,https://api.spotify.com/v1/tracks/7vmNdtrAAXWWPgKisOCDj5,https://api.spotify.com/v1/audio-analysis/7vmNdtrAAXWWPgKisOCDj5,261442,4
Moondance - 2013 Remaster,Van Morrison,69,0.606,0.282,9,-12.207,0,0.0339,0.501,8.3e-06,0.152,0.563,67.409,audio_features,683b4ikwa62JevCjwrmfg6,spotify:track:683b4ikwa62JevCjwrmfg6,https://api.spotify.com/v1/tracks/683b4ikwa62JevCjwrmfg6,https://api.spotify.com/v1/audio-analysis/683b4ikwa62JevCjwrmfg6,274040,4
Never Going Back Again - 2004 Remaster,Fleetwood Mac,71,0.654,0.336,6,-12.825,1,0.0379,0.858,0.385,0.0786,0.947,176.083,audio_features,19Shlms2uTnOjIUg50TXzd,spotify:track:19Shlms2uTnOjIUg50TXzd,https://api.spotify.com/v1/tracks/19Shlms2uTnOjIUg50TXzd,https://api.spotify.com/v1/audio-analysis/19Shlms2uTnOjIUg50TXzd,134400,4
Red Light,Liv Noelle,12,0.409,0.797,2,-7.455,1,0.0673,0.0228,0.000142,0.106,0.631,130.566,audio_features,5vU53Z4cAkfew3u1tyXgY7,spotify:track:5vU53Z4cAkfew3u1tyXgY7,https://api.spotify.com/v1/tracks/5vU53Z4cAkfew3u1tyXgY7,https://api.spotify.com/v1/audio-analysis/5vU53Z4cAkfew3u1tyXgY7,247979,4
Whisper,Liv Noelle,12,0.516,0.547,9,-6.397,0,0.0295,0.212,1.71e-05,0.327,0.682,118.143,audio_features,03hjnRbnPyPrWvjD4OzVz6,spotify:track:03hjnRbnPyPrWvjD4OzVz6,https://api.spotify.com/v1/tracks/03hjnRbnPyPrWvjD4OzVz6,https://api.spotify.com/v1/audio-analysis/03hjnRbnPyPrWvjD4OzVz6,168832,4
Two Faced,Liv Noelle,11,0.404,0.804,5,-4.467,1,0.0543,0.276,7.92e-06,0.113,0.766,150.754,audio_features,44r3yEPPV2d89yX3uN8e1b,spotify:track:44r3yEPPV2d89yX3uN8e1b,https://api.spotify.com/v1/tracks/44r3yEPPV2d89yX3uN8e1b,https://api.spotify.com/v1/audio-analysis/44r3yEPPV2d89yX3uN8e1b,188907,4
All Apologies,Nirvana,73,0.446,0.632,1,-12.197,1,0.034,0.0793,0.000266,0.0881,0.359,113.176,audio_features,1Ic9pKxGSJGM0LKeqf6lGe,spotify:track:1Ic9pKxGSJGM0LKeqf6lGe,https://api.spotify.com/v1/tracks/1Ic9pKxGSJGM0LKeqf6lGe,https://api.spotify.com/v1/audio-analysis/1Ic9pKxGSJGM0LKeqf6lGe,233173,4
No Rain,Blind Melon,77,0.389,0.476,9,-9.342,1,0.0316,0.619,5.09e-05,0.255,0.566,148.117,audio_features,6txWz9UapYHVxEd7dDIHXT,spotify:track:6txWz9UapYHVxEd7dDIHXT,https://api.spotify.com/v1/tracks/6txWz9UapYHVxEd7dDIHXT,https://api.spotify.com/v1/audio-analysis/6txWz9UapYHVxEd7dDIHXT,217107,4
1979 - Remastered 2012,The Smashing Pumpkins,78,0.767,0.787,3,-9.897,1,0.0331,0.0163,0.583,0.0513,0.964,126.879,audio_features,5QLHGv0DfpeXLNFo7SFEy1,spotify:track:5QLHGv0DfpeXLNFo7SFEy1,https://api.spotify.com/v1/tracks/5QLHGv0DfpeXLNFo7SFEy1,https://api.spotify.com/v1/audio-analysis/5QLHGv0DfpeXLNFo7SFEy1,266200,4
"You're Gonna Go Far, Kid",The Offspring,81,0.55,0.917,0,-3.159,1,0.0638,0.00428,0,0.197,0.601,126.115,audio_features,6TfBA04WJ3X1d1wXhaCFVT,spotify:track:6TfBA04WJ3X1d1wXhaCFVT,https://api.spotify.com/v1/tracks/6TfBA04WJ3X1d1wXhaCFVT,https://api.spotify.com/v1/audio-analysis/6TfBA04WJ3X1d1wXhaCFVT,177827,4
Drive,Incubus,76,0.645,0.792,4,-7.34,0,0.036,0.0562,0.0121,0.119,0.666,90.565,audio_features,7nnWIPM5hwE3DaUBkvOIpy,spotify:track:7nnWIPM5hwE3DaUBkvOIpy,https://api.spotify.com/v1/tracks/7nnWIPM5hwE3DaUBkvOIpy,https://api.spotify.com/v1/audio-analysis/7nnWIPM5hwE3DaUBkvOIpy,232453,4
Bitter,Liv Noelle,13,0.467,0.595,4,-7.883,0,0.0629,0.338,1.31e-05,0.111,0.418,133.535,audio_features,5finGe98PnEO6WvtTvn42a,spotify:track:5finGe98PnEO6WvtTvn42a,https://api.spotify.com/v1/tracks/5finGe98PnEO6WvtTvn42a,https://api.spotify.com/v1/audio-analysis/5finGe98PnEO6WvtTvn42a,245574,4
Going to California - Remaster,Led Zeppelin,71,0.503,0.265,2,-15.913,1,0.0333,0.943,0.045,0.0867,0.522,78.044,audio_features,70gbuMqwNBE2Y5rkQJE9By,spotify:track:70gbuMqwNBE2Y5rkQJE9By,https://api.spotify.com/v1/tracks/70gbuMqwNBE2Y5rkQJE9By,https://api.spotify.com/v1/audio-analysis/70gbuMqwNBE2Y5rkQJE9By,212161,4
The Hollywood Machine,Moon Walker,20,0.542,0.792,9,-7.713,1,0.0846,0.00789,1.66e-05,0.219,0.597,103.039,audio_features,3FXJEtiJ5oJwQ4BiH3VbRV,spotify:track:3FXJEtiJ5oJwQ4BiH3VbRV,https://api.spotify.com/v1/tracks/3FXJEtiJ5oJwQ4BiH3VbRV,https://api.spotify.com/v1/audio-analysis/3FXJEtiJ5oJwQ4BiH3VbRV,219185,4
Accidentally In Love,Counting Crows,66,0.554,0.927,7,-3.641,1,0.0378,0.044,3.32e-06,0.0876,0.81,138.0,audio_features,4ccM2xBxicGigjLqt6A0YY,spotify:track:4ccM2xBxicGigjLqt6A0YY,https://api.spotify.com/v1/tracks/4ccM2xBxicGigjLqt6A0YY,https://api.spotify.com/v1/audio-analysis/4ccM2xBxicGigjLqt6A0YY,188613,4
Mr. Jones,Counting Crows,78,0.578,0.817,0,-6.542,1,0.0363,0.183,3.06e-06,0.285,0.726,141.621,audio_features,5DiXcVovI0FcY2s0icWWUu,spotify:track:5DiXcVovI0FcY2s0icWWUu,https://api.spotify.com/v1/tracks/5DiXcVovI0FcY2s0icWWUu,https://api.spotify.com/v1/audio-analysis/5DiXcVovI0FcY2s0icWWUu,272293,4
Black,Pearl Jam,75,0.36,0.684,4,-6.457,0,0.0308,0.323,0,0.34,0.2,77.15,audio_features,5Xak5fmy089t0FYmh3VJiY,spotify:track:5Xak5fmy089t0FYmh3VJiY,https://api.spotify.com/v1/tracks/5Xak5fmy089t0FYmh3VJiY,https://api.spotify.com/v1/audio-analysis/5Xak5fmy089t0FYmh3VJiY,342653,4
Dazed and Confused - Remaster,Led Zeppelin,50,0.262,0.539,2,-10.264,1,0.0451,0.0919,0.00803,0.0889,0.436,87.197,audio_features,1RIsAtnYOlo8zGMycNFioq,spotify:track:1RIsAtnYOlo8zGMycNFioq,https://api.spotify.com/v1/tracks/1RIsAtnYOlo8zGMycNFioq,https://api.spotify.com/v1/audio-analysis/1RIsAtnYOlo8zGMycNFioq,388453,3
Lake Of Fire,Nirvana,68,0.541,0.618,1,-9.652,0,0.179,0.277,4.02e-05,0.413,0.68,145.464,audio_features,4UJmPSJsBsIR1U0N79BU1g,spotify:track:4UJmPSJsBsIR1U0N79BU1g,https://api.spotify.com/v1/tracks/4UJmPSJsBsIR1U0N79BU1g,https://api.spotify.com/v1/audio-analysis/4UJmPSJsBsIR1U0N79BU1g,175973,4
Heartbreaker - Remaster,Led Zeppelin,49,0.381,0.734,2,-8.917,1,0.0933,0.0797,0.0469,0.173,0.565,96.614,audio_features,3buvRn4CDX86EO9LHTITGn,spotify:track:3buvRn4CDX86EO9LHTITGn,https://api.spotify.com/v1/tracks/3buvRn4CDX86EO9LHTITGn,https://api.spotify.com/v1/audio-analysis/3buvRn4CDX86EO9LHTITGn,254068,4
Animosity,Liv Noelle,11,0.387,0.806,9,-6.453,1,0.0339,0.0749,3.53e-05,0.198,0.738,107.927,audio_features,3caVMB58D70wHwkwl8WYwP,spotify:track:3caVMB58D70wHwkwl8WYwP,https://api.spotify.com/v1/tracks/3caVMB58D70wHwkwl8WYwP,https://api.spotify.com/v1/audio-analysis/3caVMB58D70wHwkwl8WYwP,195691,4
Can't Buy Me Love - Remastered 2009,The Beatles,65,0.483,0.677,0,-5.91,1,0.0593,0.283,0,0.321,0.842,170.72,audio_features,3SdingSsFcZDZAyvcJbgAw,spotify:track:3SdingSsFcZDZAyvcJbgAw,https://api.spotify.com/v1/tracks/3SdingSsFcZDZAyvcJbgAw,https://api.spotify.com/v1/audio-analysis/3SdingSsFcZDZAyvcJbgAw,131867,4
Ticket To Ride - Remastered 2009,The Beatles,65,0.519,0.85,9,-6.777,1,0.0678,0.0457,0,0.233,0.749,123.419,audio_features,7CZiDzGVjUssMSOXrDNYHL,spotify:track:7CZiDzGVjUssMSOXrDNYHL,https://api.spotify.com/v1/tracks/7CZiDzGVjUssMSOXrDNYHL,https://api.spotify.com/v1/audio-analysis/7CZiDzGVjUssMSOXrDNYHL,189680,4
Jumpin' Jack Flash - Mono / Remastered,The Rolling Stones,0,0.6,0.897,3,-7.275,1,0.0477,0.047,0.727,0.0672,0.676,137.375,audio_features,6EHeivP42y1sbDBc13UB9R,spotify:track:6EHeivP42y1sbDBc13UB9R,https://api.spotify.com/v1/tracks/6EHeivP42y1sbDBc13UB9R,https://api.spotify.com/v1/audio-analysis/6EHeivP42y1sbDBc13UB9R,219467,4
Doombox,Moon Walker,0,0.553,0.837,11,-7.453,0,0.0935,0.0504,1.27e-05,0.102,0.629,147.979,audio_features,2HmGh2NqC2iUAnowIwEucM,spotify:track:2HmGh2NqC2iUAnowIwEucM,https://api.spotify.com/v1/tracks/2HmGh2NqC2iUAnowIwEucM,https://api.spotify.com/v1/audio-analysis/2HmGh2NqC2iUAnowIwEucM,211045,4
"Layla - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 2013 Remaster",Eric Clapton,70,0.558,0.524,2,-11.626,0,0.0459,0.321,0.000952,0.94,0.636,93.654,audio_features,3BEZCNZSmVv30vsMNSOCri,spotify:track:3BEZCNZSmVv30vsMNSOCri,https://api.spotify.com/v1/tracks/3BEZCNZSmVv30vsMNSOCri,https://api.spotify.com/v1/audio-analysis/3BEZCNZSmVv30vsMNSOCri,289027,4
Against The Wind,Bob Seger,68,0.674,0.771,7,-5.612,1,0.0246,0.28,0.0318,0.133,0.718,109.618,audio_features,1SWmFiFSIBoDbQJjNKC7SR,spotify:track:1SWmFiFSIBoDbQJjNKC7SR,https://api.spotify.com/v1/tracks/1SWmFiFSIBoDbQJjNKC7SR,https://api.spotify.com/v1/audio-analysis/1SWmFiFSIBoDbQJjNKC7SR,333720,4
Dirty Work,Steely Dan,70,0.631,0.354,1,-11.112,1,0.0313,0.795,0.000107,0.0879,0.522,73.007,audio_features,0s1aSsYlLIEiy16LjFWbdp,spotify:track:0s1aSsYlLIEiy16LjFWbdp,https://api.spotify.com/v1/tracks/0s1aSsYlLIEiy16LjFWbdp,https://api.spotify.com/v1/audio-analysis/0s1aSsYlLIEiy16LjFWbdp,188693,4
Livin' Thing,Electric Light Orchestra,71,0.549,0.651,0,-7.097,1,0.0323,0.583,0,0.121,0.368,122.818,audio_features,2hdNya0b6Cc2YJ8IyaQIWp,spotify:track:2hdNya0b6Cc2YJ8IyaQIWp,https://api.spotify.com/v1/tracks/2hdNya0b6Cc2YJ8IyaQIWp,https://api.spotify.com/v1/audio-analysis/2hdNya0b6Cc2YJ8IyaQIWp,212307,4
Fade Into You,Mazzy Star,80,0.42,0.33,9,-13.925,1,0.0275,0.245,0.000679,0.0677,0.175,157.143,audio_features,1LzNfuep1bnAUR9skqdHCK,spotify:track:1LzNfuep1bnAUR9skqdHCK,https://api.spotify.com/v1/tracks/1LzNfuep1bnAUR9skqdHCK,https://api.spotify.com/v1/audio-analysis/1LzNfuep1bnAUR9skqdHCK,295600,3
Buffalo Soldier,Bob Marley & The Wailers,73,0.929,0.463,9,-8.651,1,0.308,0.142,5.26e-06,0.0634,0.757,124.084,audio_features,7BfW1eoDh27W69nxsmRicb,spotify:track:7BfW1eoDh27W69nxsmRicb,https://api.spotify.com/v1/tracks/7BfW1eoDh27W69nxsmRicb,https://api.spotify.com/v1/audio-analysis/7BfW1eoDh27W69nxsmRicb,255840,4
Something In The Way,Nirvana,75,0.427,0.201,8,-13.044,1,0.0317,0.745,0.263,0.109,0.0668,105.218,audio_features,1nFtiJxYdhtFfFtfXBv06s,spotify:track:1nFtiJxYdhtFfFtfXBv06s,https://api.spotify.com/v1/tracks/1nFtiJxYdhtFfFtfXBv06s,https://api.spotify.com/v1/audio-analysis/1nFtiJxYdhtFfFtfXBv06s,232147,4
Call Me The Breeze,Lynyrd Skynyrd,64,0.271,0.642,2,-10.475,1,0.0384,0.00434,0.0781,0.118,0.819,186.366,audio_features,12WiGqEs3t5hrzBJTe1K0P,spotify:track:12WiGqEs3t5hrzBJTe1K0P,https://api.spotify.com/v1/tracks/12WiGqEs3t5hrzBJTe1K0P,https://api.spotify.com/v1/audio-analysis/12WiGqEs3t5hrzBJTe1K0P,309773,4
Hook,Blues Traveler,67,0.562,0.742,9,-6.355,1,0.0346,0.0369,1.47e-06,0.102,0.793,165.6,audio_features,27IRo2rYeizhRMDaNVplNM,spotify:track:27IRo2rYeizhRMDaNVplNM,https://api.spotify.com/v1/tracks/27IRo2rYeizhRMDaNVplNM,https://api.spotify.com/v1/audio-analysis/27IRo2rYeizhRMDaNVplNM,289200,4
Angel,Sweet Leona,30,0.56,0.654,2,-8.18,1,0.0339,0.000638,1.64e-05,0.313,0.651,131.996,audio_features,3BcrUGykwOw5KoO8HMSmqB,spotify:track:3BcrUGykwOw5KoO8HMSmqB,https://api.spotify.com/v1/tracks/3BcrUGykwOw5KoO8HMSmqB,https://api.spotify.com/v1/audio-analysis/3BcrUGykwOw5KoO8HMSmqB,210375,4
The Other Way,Sweet Leona,15,0.593,0.23,2,-13.238,0,0.0307,0.0356,0.000151,0.251,0.251,67.043,audio_features,6ayIaEPXyzCXOKEa3XXWgz,spotify:track:6ayIaEPXyzCXOKEa3XXWgz,https://api.spotify.com/v1/tracks/6ayIaEPXyzCXOKEa3XXWgz,https://api.spotify.com/v1/audio-analysis/6ayIaEPXyzCXOKEa3XXWgz,290016,4
Instagram - Remix,Blessd & De La Ghetto & Darell,0,0.787,0.677,11,-2.825,1,0.228,0.199,0.000316,0.0584,0.966,179.951,audio_features,6yMJejrOneyPtkDnrZkEVQ,spotify:track:6yMJejrOneyPtkDnrZkEVQ,https://api.spotify.com/v1/tracks/6yMJejrOneyPtkDnrZkEVQ,https://api.spotify.com/v1/audio-analysis/6yMJejrOneyPtkDnrZkEVQ,243623,4
LOKERA,Rauw Alejandro & Lyanno & Brray,92,0.834,0.828,11,-2.657,0,0.0452,0.21,5.91e-06,0.103,0.58,102.019,audio_features,79HZAZNnOE97rb2hnI0XQr,spotify:track:79HZAZNnOE97rb2hnI0XQr,https://api.spotify.com/v1/tracks/79HZAZNnOE97rb2hnI0XQr,https://api.spotify.com/v1/audio-analysis/79HZAZNnOE97rb2hnI0XQr,195294,4
GATÚBELA,KAROL G & Maldy,91,0.627,0.858,11,-2.824,0,0.386,0.263,0,0.21,0.342,92.523,audio_features,1ga4PztXOIw1yBbdUt2X8v,spotify:track:1ga4PztXOIw1yBbdUt2X8v,https://api.spotify.com/v1/tracks/1ga4PztXOIw1yBbdUt2X8v,https://api.spotify.com/v1/audio-analysis/1ga4PztXOIw1yBbdUt2X8v,209160,4
Me Porto Bonito,Bad Bunny & Chencho Corleone,98,0.911,0.712,1,-5.105,0,0.0817,0.0901,2.68e-05,0.0933,0.425,92.005,audio_features,6Sq7ltF9Qa7SNFBsV5Cogx,spotify:track:6Sq7ltF9Qa7SNFBsV5Cogx,https://api.spotify.com/v1/tracks/6Sq7ltF9Qa7SNFBsV5Cogx,https://api.spotify.com/v1/audio-analysis/6Sq7ltF9Qa7SNFBsV5Cogx,178567,4
Normal,Feid,86,0.712,0.557,4,-4.861,0,0.115,0.0397,0,0.27,0.594,170.079,audio_features,2z9YkcLojiOE7Eu2p9lPZR,spotify:track:2z9YkcLojiOE7Eu2p9lPZR,https://api.spotify.com/v1/tracks/2z9YkcLojiOE7Eu2p9lPZR,https://api.spotify.com/v1/audio-analysis/2z9YkcLojiOE7Eu2p9lPZR,171987,4
Vista Al Mar,Quevedo,90,0.759,0.561,0,-5.643,0,0.131,0.803,0.121,0.101,0.491,104.915,audio_features,7iwJOi3hlMqZt6pj1sQOBj,spotify:track:7iwJOi3hlMqZt6pj1sQOBj,https://api.spotify.com/v1/tracks/7iwJOi3hlMqZt6pj1sQOBj,https://api.spotify.com/v1/audio-analysis/7iwJOi3hlMqZt6pj1sQOBj,180673,4
Vapor,Wisin & Yandel & Rauw Alejandro,74,0.803,0.779,11,-4.449,0,0.0694,0.066,2.23e-05,0.111,0.317,94.009,audio_features,4yXBfJAPsDZjpjMEp9NyjT,spotify:track:4yXBfJAPsDZjpjMEp9NyjT,https://api.spotify.com/v1/tracks/4yXBfJAPsDZjpjMEp9NyjT,https://api.spotify.com/v1/audio-analysis/4yXBfJAPsDZjpjMEp9NyjT,208895,4
Luces De Neón,Myke Towers,80,0.747,0.619,3,-6.009,1,0.0588,0.0865,2.03e-05,0.103,0.567,94.98,audio_features,5B60XFKzm8WsJTdVyt4u4I,spotify:track:5B60XFKzm8WsJTdVyt4u4I,https://api.spotify.com/v1/tracks/5B60XFKzm8WsJTdVyt4u4I,https://api.spotify.com/v1/audio-analysis/5B60XFKzm8WsJTdVyt4u4I,219789,4
PUNTO 40,Rauw Alejandro & Baby Rasta,83,0.873,0.826,0,-0.722,1,0.0876,0.00127,0.0361,0.311,0.201,106.972,audio_features,2TDyyEBasw10wu5Uh94bR1,spotify:track:2TDyyEBasw10wu5Uh94bR1,https://api.spotify.com/v1/tracks/2TDyyEBasw10wu5Uh94bR1,https://api.spotify.com/v1/audio-analysis/2TDyyEBasw10wu5Uh94bR1,190654,4
Mercedes Tintia,Anuel AA,82,0.815,0.67,11,-4.076,1,0.109,0.0902,0.000854,0.0973,0.768,172.014,audio_features,6e9Ew4AECYwY5Xgs2ZKMgp,spotify:track:6e9Ew4AECYwY5Xgs2ZKMgp,https://api.spotify.com/v1/tracks/6e9Ew4AECYwY5Xgs2ZKMgp,https://api.spotify.com/v1/audio-analysis/6e9Ew4AECYwY5Xgs2ZKMgp,195349,4
AUTOMÁTICO,Maria Becerra,85,0.68,0.808,10,-3.854,0,0.224,0.0911,2.23e-06,0.205,0.868,176.131,audio_features,3Ne5uYDFzHEFYAPbaBMIck,spotify:track:3Ne5uYDFzHEFYAPbaBMIck,https://api.spotify.com/v1/tracks/3Ne5uYDFzHEFYAPbaBMIck,https://api.spotify.com/v1/audio-analysis/3Ne5uYDFzHEFYAPbaBMIck,175317,4
Pa' Que Retozen,Tego Calderón,83,0.815,0.856,1,-3.825,0,0.122,0.4,8.34e-05,0.244,0.872,91.995,audio_features,5YJ4BVvTFmVCxUyhKejHfR,spotify:track:5YJ4BVvTFmVCxUyhKejHfR,https://api.spotify.com/v1/tracks/5YJ4BVvTFmVCxUyhKejHfR,https://api.spotify.com/v1/audio-analysis/5YJ4BVvTFmVCxUyhKejHfR,151667,4
Efecto,Bad Bunny,96,0.801,0.475,7,-8.797,0,0.0516,0.141,1.73e-05,0.0639,0.234,98.047,audio_features,5Eax0qFko2dh7Rl2lYs3bx,spotify:track:5Eax0qFko2dh7Rl2lYs3bx,https://api.spotify.com/v1/tracks/5Eax0qFko2dh7Rl2lYs3bx,https://api.spotify.com/v1/audio-analysis/5Eax0qFko2dh7Rl2lYs3bx,213061,4
Mañana,Ozuna,70,0.865,0.522,6,-4.648,1,0.0761,0.105,0.0154,0.0671,0.692,91.015,audio_features,2CGhzWArXQZG86V1Ztv4Q2,spotify:track:2CGhzWArXQZG86V1Ztv4Q2,https://api.spotify.com/v1/tracks/2CGhzWArXQZG86V1Ztv4Q2,https://api.spotify.com/v1/audio-analysis/2CGhzWArXQZG86V1Ztv4Q2,192320,4
Feliz Cumpleaños Ferxxo,Feid,87,0.87,0.55,5,-5.537,1,0.0722,0.102,0,0.293,0.566,95.019,audio_features,3kUq4sBcmxhnOtNysZ9yrp,spotify:track:3kUq4sBcmxhnOtNysZ9yrp,https://api.spotify.com/v1/tracks/3kUq4sBcmxhnOtNysZ9yrp,https://api.spotify.com/v1/audio-analysis/3kUq4sBcmxhnOtNysZ9yrp,156400,4
Caile,Luar La L,91,0.704,0.756,0,-4.948,1,0.448,0.298,3.75e-06,0.0852,0.461,121.737,audio_features,6i1g5ZRmJZAkDwBaUZ3f2i,spotify:track:6i1g5ZRmJZAkDwBaUZ3f2i,https://api.spotify.com/v1/tracks/6i1g5ZRmJZAkDwBaUZ3f2i,https://api.spotify.com/v1/audio-analysis/6i1g5ZRmJZAkDwBaUZ3f2i,141340,3
LA INOCENTE,Mora & Feid,89,0.757,0.789,5,-3.46,0,0.0583,0.307,0,0.0717,0.464,91.911,audio_features,5jt25aFjW2kNoBqaEVaz5W,spotify:track:5jt25aFjW2kNoBqaEVaz5W,https://api.spotify.com/v1/tracks/5jt25aFjW2kNoBqaEVaz5W,https://api.spotify.com/v1/audio-analysis/5jt25aFjW2kNoBqaEVaz5W,202174,4
BABY OTAKU,Pablo Pesadilla & Polimá Westcoast & Nickoog Clk,88,0.835,0.747,9,-4.65,1,0.083,0.0492,0,0.055,0.432,102.003,audio_features,0kTMK4gNFfLXaTb62w1UaJ,spotify:track:0kTMK4gNFfLXaTb62w1UaJ,https://api.spotify.com/v1/tracks/0kTMK4gNFfLXaTb62w1UaJ,https://api.spotify.com/v1/audio-analysis/0kTMK4gNFfLXaTb62w1UaJ,176471,4
Fuego Forestal,Justin Quiles,76,0.771,0.569,2,-6.297,0,0.139,0.118,0,0.0992,0.661,170.136,audio_features,1G5rMuBltKhOavItlryMIO,spotify:track:1G5rMuBltKhOavItlryMIO,https://api.spotify.com/v1/tracks/1G5rMuBltKhOavItlryMIO,https://api.spotify.com/v1/audio-analysis/1G5rMuBltKhOavItlryMIO,198521,4
Un Minuto,Papi Sousa & Rauw Alejandro,52,0.825,0.449,8,-7.223,1,0.27,0.222,0,0.0802,0.911,179.964,audio_features,2do7yGKJDjZhN4Zo8WgpQc,spotify:track:2do7yGKJDjZhN4Zo8WgpQc,https://api.spotify.com/v1/tracks/2do7yGKJDjZhN4Zo8WgpQc,https://api.spotify.com/v1/audio-analysis/2do7yGKJDjZhN4Zo8WgpQc,177398,4
LOKITA,Natti Natasha & Maria Becerra,73,0.769,0.843,9,-3.782,0,0.0898,0.317,9.87e-06,0.0876,0.742,96.045,audio_features,48mGOtVuxLr7sq8jZpWLxi,spotify:track:48mGOtVuxLr7sq8jZpWLxi,https://api.spotify.com/v1/tracks/48mGOtVuxLr7sq8jZpWLxi,https://api.spotify.com/v1/audio-analysis/48mGOtVuxLr7sq8jZpWLxi,193295,4
